postal_code,locality,bfs_number,canton_code,address_share
2534,"Les Prés-d'Orvin",724,BE,2.38
2534,Orvin,438,BE,100.00
2535,Frinvillier,438,BE,2.56
2535,Frinvillier,449,BE,91.45
2535,Frinvillier,450,BE,5.98
2536,Plagne,442,BE,1.78
2536,Plagne,449,BE,98.22
2537,Vauffelin,449,BE,100.00
2538,"Romont BE",442,BE,100.00
2540,Grenchen,2546,SO,100.00
2542,Pieterlen,392,BE,100.00
2543,"Lengnau BE",387,BE,100.00
2544,Bettlach,2543,SO,100.00
2545,Selzach,2556,SO,100.00
2552,Orpund,733,BE,0.81
2552,Orpund,744,BE,99.19
2553,Safnern,746,BE,100.00
2554,Meinisberg,390,BE,100.00
2555,"Brügg BE",733,BE,100.00
2556,Scheuren,747,BE,100.00
2556,Schwadernau,748,BE,100.00
2557,"Studen BE",306,BE,0.59
2557,"Studen BE",382,BE,0.59
2557,"Studen BE",749,BE,98.82
2558,Aegerten,731,BE,100.00
2560,Nidau,743,BE,90.14
2560,Nidau,745,BE,9.86
2562,Port,732,BE,2.38
2562,Port,745,BE,97.62
2563,Ipsach,732,BE,2.06
2563,Ipsach,739,BE,97.94
2564,Bellmund,732,BE,100.00
2565,Jens,738,BE,100.00
2572,Mörigen,742,BE,100.00
2572,Sutz,750,BE,100.00
2575,Gerolfingen,751,BE,100.00
2575,Hagneck,497,BE,1.18
2575,Hagneck,736,BE,96.47
2575,Hagneck,751,BE,2.35
2575,Täuffelen,736,BE,0.12
2575,Täuffelen,751,BE,99.88
2576,Lüscherz,497,BE,85.41
2576,Lüscherz,502,BE,14.59
2577,Finsterhennen,493,BE,100.00
2577,"Siselen BE",499,BE,100.00
2603,Péry,442,BE,1.37
2603,Péry,450,BE,98.63
2604,"La Heutte",450,BE,100.00
2605,Sonceboz-Sombeval,444,BE,100.00
2606,Corgémont,431,BE,99.30
2606,Corgémont,444,BE,0.70
2607,Cortébert,433,BE,100.00
2608,Courtelary,434,BE,100.00
2608,Montagne-de-Courtelary,431,BE,9.38
2608,Montagne-de-Courtelary,432,BE,10.63
2608,Montagne-de-Courtelary,433,BE,40.00
2608,Montagne-de-Courtelary,434,BE,40.00
2610,"Les Pontins",443,BE,98.83
2610,"Les Pontins",448,BE,1.17
2610,Mont-Crosin,432,BE,25.90
2610,Mont-Crosin,434,BE,47.59
2610,Mont-Crosin,448,BE,26.51
2610,Mont-Soleil,435,BE,0.64
2610,Mont-Soleil,443,BE,63.26
2610,Mont-Soleil,445,BE,36.10
2610,St-Imier,443,BE,100.00
2612,Cormoret,432,BE,100.00
2613,Villeret,432,BE,0.34
2613,Villeret,448,BE,99.66
2615,Montagne-de-Sonvilier,445,BE,100.00
2615,Sonvilier,445,BE,100.00
2616,"La Cibourg",441,BE,100.00
2616,"Renan BE",441,BE,94.48
2616,"Renan BE",6421,NE,3.74
2616,"Renan BE",6487,NE,1.78
2710,Tavannes,703,BE,0.44
2710,Tavannes,713,BE,99.56
2712,"Le Fuet",706,BE,85.97
2712,"Le Fuet",716,BE,14.03
2713,Bellelay,706,BE,100.00
2714,"Le Prédame",6748,JU,100.00
2714,"Les Genevez JU",6748,JU,100.00
2715,Châtelat,716,BE,100.00
2715,Monible,716,BE,100.00
2716,Sornetan,716,BE,100.00
2717,Fornet-Dessous,716,BE,100.00
2717,Rebévelier,715,BE,100.00
2718,Fornet-Dessus,6722,JU,9.86
2718,Fornet-Dessus,6750,JU,90.14
2718,"Lajoux JU",6750,JU,98.79
2718,"Lajoux JU",6751,JU,1.21
2720,"La Tanne",431,BE,40.93
2720,"La Tanne",444,BE,19.69
2720,"La Tanne",446,BE,22.39
2720,"La Tanne",713,BE,16.99
2720,Tramelan,437,BE,0.48
2720,Tramelan,446,BE,99.03
2720,Tramelan,706,BE,0.48
2722,"Les Reussilles",446,BE,100.00
2723,Mont-Tramelan,433,BE,6.72
2723,Mont-Tramelan,434,BE,4.20
2723,Mont-Tramelan,437,BE,76.47
2723,Mont-Tramelan,446,BE,12.61
2732,Loveresse,696,BE,100.00
2732,Reconvilier,450,BE,2.06
2732,Reconvilier,703,BE,97.95
2732,Saicourt,706,BE,100.00
2732,"Saules BE",707,BE,100.00
2733,Pontenet,696,BE,0.46
2733,Pontenet,717,BE,99.54
2735,Bévilard,717,BE,100.00
2735,Champoz,683,BE,91.13
2735,Champoz,690,BE,8.87
2735,Malleray,450,BE,0.10
2735,Malleray,717,BE,99.90
2736,Sorvilier,711,BE,100.00
2738,Court,690,BE,100.00
2740,Moutier,704,BE,0.33
2740,Moutier,6831,JU,99.67
2742,Perrefitte,701,BE,100.00
2743,Eschert,692,BE,100.00
2744,Belprahon,681,BE,100.00
2745,Grandval,694,BE,100.00
2746,Crémines,691,BE,100.00
2747,"Corcelles BE",687,BE,100.00
2747,Seehof,709,BE,92.79
2747,Seehof,2421,SO,7.21
2748,"Les Ecorcheresses",716,BE,64.13
2748,"Les Ecorcheresses",6729,JU,35.87
2748,Souboz,716,BE,100.00
2762,"Roches BE",704,BE,100.00
2800,Delémont,6708,JU,0.84
2800,Delémont,6711,JU,99.05
2800,Delémont,6712,JU,0.11
2802,Develier,6712,JU,100.00
2803,Bourrignon,6703,JU,99.29
2803,Bourrignon,6719,JU,0.71
2805,Soyhières,6709,JU,11.50
2805,Soyhières,6724,JU,88.50
2806,Mettembert,6711,JU,6.85
2806,Mettembert,6716,JU,87.67
2806,Mettembert,6719,JU,5.48
2807,Lucelle,6719,JU,50.00
2807,Lucelle,6810,JU,50.00
2807,Pleigne,6719,JU,100.00
2812,Movelier,6718,JU,100.00
2813,Ederswiler,6713,JU,81.62
2813,Ederswiler,6718,JU,5.41
2813,Ederswiler,6719,JU,12.97
2814,Roggenburg,2619,SO,1.93
2814,Roggenburg,2790,BL,95.18
2814,Roggenburg,6713,JU,1.93
2814,Roggenburg,6719,JU,0.97
2822,Courroux,6709,JU,100.00
2823,Courcelon,6709,JU,100.00
2824,Vicques,6706,JU,0.09
2824,Vicques,6730,JU,99.91
2825,Courchapoix,6706,JU,100.00
2826,Corban,6730,JU,100.00
2827,Mervelier,6715,JU,100.00
2827,Schelten,708,BE,75.76
2827,Schelten,2612,SO,24.24
2828,Montsevelier,6730,JU,100.00
2829,Vermes,6730,JU,100.00
2830,Courrendlin,6708,JU,98.71
2830,Courrendlin,6709,JU,1.29
2830,Vellerat,6708,JU,100.00
2832,Rebeuvelier,6708,JU,98.99
2832,Rebeuvelier,6730,JU,1.01
2842,Rossemaison,6721,JU,100.00
2843,"Châtillon JU",6704,JU,100.00
2852,Courtételle,6710,JU,99.79
2852,Courtételle,6711,JU,0.21
2853,Courfaivre,6710,JU,0.17
2853,Courfaivre,6729,JU,99.83
2854,Bassecourt,6729,JU,100.00
2855,Glovelier,6729,JU,100.00
2856,Boécourt,6702,JU,100.00
2857,Montavon,6702,JU,100.00
2863,Undervelier,6729,JU,100.00
2864,Soulce,6729,JU,100.00
2873,Saulcy,6722,JU,98.36
2873,Saulcy,6758,JU,1.64
2882,St-Ursanne,6758,JU,1.02
2882,St-Ursanne,6808,JU,98.98
2883,Montmelon,6702,JU,3.59
2883,Montmelon,6758,JU,5.39
2883,Montmelon,6808,JU,91.02
2884,Montenol,6808,JU,100.00
2885,Epauvillers,6808,JU,100.00
2886,Epiquerez,6758,JU,3.79
2886,Epiquerez,6808,JU,96.21
2887,Soubey,6759,JU,100.00
2888,Seleute,6808,JU,100.00
2889,Ocourt,6808,JU,100.00
2900,Porrentruy,6785,JU,0.06
2900,Porrentruy,6790,JU,0.03
2900,Porrentruy,6800,JU,99.91
2902,Fontenais,6790,JU,100.00
2903,Villars-sur-Fontenais,6790,JU,100.00
2904,Bressaucourt,6790,JU,100.00
2905,Courtedoux,6785,JU,100.00
2906,Chevenez,6809,JU,100.00
2907,Rocourt,6809,JU,100.00
2908,Grandfontaine,6792,JU,100.00
2912,Réclère,6809,JU,100.00
2912,Roche-d'Or,6809,JU,100.00
2914,Damvant,6809,JU,100.00
2915,Bure,6778,JU,96.98
2915,Bure,6807,JU,3.02
2916,Fahy,6789,JU,100.00
2922,Courchavon,6783,JU,100.00
2923,Courtemaîche,6807,JU,100.00
2924,Montignez,6807,JU,100.00
2925,Buix,6807,JU,100.00
2926,Boncourt,6774,JU,100.00
2932,Coeuve,6781,JU,100.00
2933,Damphreux,6811,JU,100.00
2933,Lugnez,6811,JU,100.00
2935,Beurnevésin,6812,JU,100.00
2942,Alle,6771,JU,100.00
2943,Vendlincourt,6806,JU,100.00
2944,Bonfol,6812,JU,100.00
2946,Miécourt,6810,JU,100.00
2947,Charmoille,6810,JU,100.00
2950,Courgenay,6784,JU,100.00
2950,Courtemautruy,6784,JU,100.00
2952,Cornol,6782,JU,100.00
2953,Fregiécourt,6810,JU,100.00
2953,Pleujouse,6810,JU,100.00
2954,Asuel,6810,JU,100.00
3004,Bern,351,BE,100.00
3005,Bern,351,BE,100.00
3006,Bern,351,BE,100.00
3007,Bern,351,BE,99.52
3007,Bern,355,BE,0.48
3008,Bern,351,BE,100.00
3010,Bern,351,BE,100.00
3011,Bern,351,BE,100.00
3012,Bern,351,BE,100.00
3013,Bern,351,BE,100.00
3014,Bern,351,BE,100.00
3015,Bern,351,BE,100.00
3018,Bern,351,BE,100.00
3019,Bern,351,BE,100.00
3020,Bern,351,BE,85.15
3020,Bern,663,BE,14.85
3027,Bern,351,BE,100.00
3032,Hinterkappelen,351,BE,11.55
3032,Hinterkappelen,360,BE,88.45
3033,"Wohlen b. Bern",360,BE,97.27
3033,"Wohlen b. Bern",663,BE,2.74
3034,Murzelen,360,BE,100.00
3035,Frieswil,312,BE,73.03
3035,Frieswil,360,BE,26.97
3036,Detligen,309,BE,93.06
3036,Detligen,360,BE,6.94
3037,Herrenschwanden,351,BE,4.19
3037,Herrenschwanden,354,BE,94.11
3037,Herrenschwanden,360,BE,1.70
3038,Kirchlindach,354,BE,100.00
3042,Ortschwaben,307,BE,95.48
3042,Ortschwaben,354,BE,2.13
3042,Ortschwaben,360,BE,2.39
3043,Uettligen,360,BE,100.00
3044,Innerberg,360,BE,100.00
3045,Meikirch,307,BE,94.84
3045,Meikirch,360,BE,5.16
3046,Wahlendorf,307,BE,100.00
3047,"Bremgarten b. Bern",353,BE,100.00
3048,Worblaufen,351,BE,18.30
3048,Worblaufen,362,BE,81.71
3049,Säriswil,360,BE,100.00
3052,Zollikofen,361,BE,94.06
3052,Zollikofen,546,BE,5.94
3053,"Deisswil b. Münchenbuchsee",535,BE,100.00
3053,Diemerswil,546,BE,100.00
3053,Lätti,310,BE,100.00
3053,Münchenbuchsee,311,BE,0.88
3053,Münchenbuchsee,544,BE,0.27
3053,Münchenbuchsee,546,BE,98.85
3053,Wiggiswil,553,BE,100.00
3054,Schüpfen,311,BE,100.00
3063,Ittigen,351,BE,0.35
3063,Ittigen,362,BE,99.01
3063,Ittigen,363,BE,0.64
3065,Bolligen,352,BE,98.91
3065,Bolligen,363,BE,1.09
3066,Stettlen,352,BE,12.16
3066,Stettlen,358,BE,85.02
3066,Stettlen,359,BE,0.08
3066,Stettlen,363,BE,2.75
3067,Boll,358,BE,0.24
3067,Boll,359,BE,99.76
3068,Utzigen,359,BE,99.26
3068,Utzigen,626,BE,0.33
3068,Utzigen,627,BE,0.41
3072,Ostermundigen,351,BE,1.30
3072,Ostermundigen,363,BE,98.70
3073,Gümligen,351,BE,0.58
3073,Gümligen,356,BE,99.06
3073,Gümligen,363,BE,0.31
3073,Gümligen,630,BE,0.05
3074,"Muri b. Bern",356,BE,100.00
3075,"Rüfenacht BE",627,BE,100.00
3075,"Vielbringen b. Worb",627,BE,100.00
3076,Worb,356,BE,0.54
3076,Worb,358,BE,0.12
3076,Worb,359,BE,3.59
3076,Worb,627,BE,95.75
3077,Enggistein,627,BE,100.00
3078,Richigen,627,BE,100.00
3082,Schlosswil,608,BE,75.46
3082,Schlosswil,627,BE,24.54
3083,Trimstein,616,BE,100.00
3084,Wabern,351,BE,3.17
3084,Wabern,355,BE,96.83
3086,Englisberg,888,BE,100.00
3086,Zimmerwald,357,BE,0.98
3086,Zimmerwald,861,BE,6.00
3086,Zimmerwald,877,BE,1.12
3086,Zimmerwald,888,BE,91.91
3087,Niedermuhlern,877,BE,83.40
3087,Niedermuhlern,880,BE,2.83
3087,Niedermuhlern,888,BE,13.77
3088,Oberbütschel,880,BE,100.00
3088,Rüeggisberg,880,BE,100.00
3089,Hinterfultigen,880,BE,100.00
3095,"Spiegel b. Bern",355,BE,100.00
3096,Oberbalm,357,BE,99.71
3096,Oberbalm,888,BE,0.29
3097,Liebefeld,351,BE,0.44
3097,Liebefeld,355,BE,99.57
3098,Köniz,355,BE,100.00
3098,"Schliern b. Köniz",355,BE,100.00
3099,"Rüti b. Riggisberg",853,BE,0.70
3099,"Rüti b. Riggisberg",879,BE,95.59
3099,"Rüti b. Riggisberg",880,BE,3.71
3110,Münsingen,616,BE,100.00
3111,Tägertschi,616,BE,100.00
3112,"Allmendingen b. Bern",623,BE,3.39
3112,"Allmendingen b. Bern",630,BE,96.61
3113,Rubigen,623,BE,98.89
3113,Rubigen,627,BE,1.12
3114,Wichtrach,611,BE,0.50
3114,Wichtrach,632,BE,99.50
3115,Gerzensee,861,BE,2.21
3115,Gerzensee,866,BE,96.27
3115,Gerzensee,872,BE,1.52
3116,"Kirchdorf BE",872,BE,100.00
3116,"Mühledorf BE",872,BE,100.00
3116,"Noflen BE",872,BE,100.00
3122,Kehrsatz,861,BE,1.21
3122,Kehrsatz,870,BE,98.79
3123,Belp,861,BE,99.70
3123,Belp,870,BE,0.18
3123,Belp,884,BE,0.12
3124,Belpberg,861,BE,100.00
3125,Toffen,861,BE,6.66
3125,Toffen,872,BE,1.03
3125,Toffen,884,BE,92.31
3126,Gelterfingen,872,BE,100.00
3126,Kaufdorf,869,BE,100.00
3127,Lohnstorf,889,BE,100.00
3127,Mühlethurnen,889,BE,100.00
3128,Kirchenthurnen,889,BE,100.00
3128,Rümligen,879,BE,100.00
3132,Riggisberg,879,BE,99.38
3132,Riggisberg,880,BE,0.62
3144,Gasel,355,BE,100.00
3145,Niederscherli,355,BE,99.77
3145,Niederscherli,357,BE,0.23
3147,Mittelhäusern,355,BE,98.10
3147,Mittelhäusern,357,BE,1.90
3148,Lanzenhäusern,855,BE,100.00
3150,Schwarzenburg,852,BE,0.30
3150,Schwarzenburg,855,BE,99.70
3152,Mamishaus,853,BE,0.29
3152,Mamishaus,855,BE,99.71
3153,"Rüschegg Gambach",853,BE,100.00
3154,"Rüschegg Heubach",853,BE,88.85
3154,"Rüschegg Heubach",855,BE,1.89
3154,"Rüschegg Heubach",880,BE,9.26
3155,Helgisried-Rohrbach,880,BE,100.00
3156,Riffenmatt,852,BE,78.29
3156,Riffenmatt,853,BE,21.71
3157,Milken,852,BE,17.13
3157,Milken,853,BE,1.38
3157,Milken,855,BE,81.49
3158,Guggisberg,852,BE,100.00
3159,Riedstätt,852,BE,100.00
3172,"Niederwangen b. Bern",351,BE,0.35
3172,"Niederwangen b. Bern",355,BE,99.65
3173,"Oberwangen b. Bern",355,BE,100.00
3174,Thörishaus,355,BE,58.60
3174,Thörishaus,670,BE,41.40
3175,Flamatt,2308,FR,0.12
3175,Flamatt,2309,FR,99.88
3176,Neuenegg,670,BE,100.00
3177,"Laupen BE",662,BE,0.69
3177,"Laupen BE",667,BE,97.32
3177,"Laupen BE",670,BE,1.99
3178,Bösingen,2295,FR,100.00
3179,Kriechenwil,666,BE,98.49
3179,Kriechenwil,2262,FR,1.51
3182,Ueberstorf,2305,FR,0.11
3182,Ueberstorf,2306,FR,0.63
3182,Ueberstorf,2308,FR,99.26
3183,Albligen,855,BE,100.00
3184,Wünnewil,2295,FR,0.52
3184,Wünnewil,2309,FR,99.48
3185,"Schmitten FR",2295,FR,1.86
3185,"Schmitten FR",2305,FR,97.40
3185,"Schmitten FR",2306,FR,0.56
3185,"Schmitten FR",2309,FR,0.19
3186,Düdingen,2293,FR,100.00
3202,Frauenkappelen,663,BE,88.25
3202,Frauenkappelen,668,BE,11.75
3203,Mühleberg,668,BE,100.00
3204,Rosshäusern,668,BE,75.64
3204,Rosshäusern,670,BE,24.36
3205,Gümmenen,662,BE,21.46
3205,Gümmenen,668,BE,76.65
3205,Gümmenen,2262,FR,1.89
3206,Biberen,662,BE,100.00
3206,Ferenbalm,662,BE,100.00
3206,Gammen,662,BE,100.00
3206,Rizenbach,662,BE,100.00
3206,Wallenbuch,2262,FR,100.00
3207,Golaten,304,BE,96.20
3207,Golaten,2265,FR,3.80
3207,Wileroltigen,662,BE,6.01
3207,Wileroltigen,671,BE,92.72
3207,Wileroltigen,2265,FR,1.27
3208,Gurbrü,665,BE,100.00
3210,Kerzers,665,BE,0.56
3210,Kerzers,2265,FR,98.94
3210,Kerzers,2276,FR,0.51
3212,Gurmels,2262,FR,100.00
3212,Kleingurmels,2254,FR,2.45
3212,Kleingurmels,2262,FR,97.55
3213,Kleinbösingen,2266,FR,100.00
3213,Liebistorf,2262,FR,100.00
3214,Ulmiz,2262,FR,100.00
3215,Büchslen,2275,FR,100.00
3215,Gempenach,2275,FR,100.00
3215,Lurtigen,2275,FR,100.00
3216,Agriswil,2276,FR,100.00
3216,"Ried b. Kerzers",2276,FR,100.00
3225,Müntschemier,498,BE,100.00
3226,Treiten,304,BE,6.49
3226,Treiten,500,BE,93.51
3232,Ins,492,BE,0.30
3232,Ins,496,BE,99.70
3233,Tschugg,492,BE,0.65
3233,Tschugg,501,BE,99.35
3234,Vinelz,502,BE,100.00
3235,Erlach,492,BE,91.88
3235,Erlach,494,BE,2.26
3235,Erlach,756,BE,5.86
3236,Gampelen,495,BE,90.35
3236,Gampelen,496,BE,8.58
3236,Gampelen,2284,FR,0.94
3236,Gampelen,6513,NE,0.13
3237,Brüttelen,491,BE,100.00
3238,Gals,494,BE,100.00
3250,Lyss,301,BE,0.03
3250,Lyss,305,BE,0.89
3250,Lyss,306,BE,99.09
3251,Ruppoldsried,310,BE,100.00
3251,"Wengi b. Büren",310,BE,0.47
3251,"Wengi b. Büren",394,BE,99.53
3252,Worben,305,BE,2.78
3252,Worben,755,BE,97.23
3253,Schnottwil,2461,SO,100.00
3254,"Balm b. Messen",2457,SO,100.00
3254,Messen,310,BE,7.60
3254,Messen,2457,SO,92.40
3255,"Rapperswil BE",310,BE,100.00
3256,"Bangerten b. Dieterswil",310,BE,100.00
3256,Dieterswil,310,BE,100.00
3256,Seewil,310,BE,100.00
3257,"Ammerzwil BE",303,BE,100.00
3257,Grossaffoltern,303,BE,99.72
3257,Grossaffoltern,394,BE,0.29
3262,Suberg,303,BE,100.00
3263,Büetigen,382,BE,100.00
3264,"Diessbach b. Büren",385,BE,100.00
3266,"Wiler b. Seedorf",312,BE,100.00
3267,"Seedorf BE",301,BE,0.32
3267,"Seedorf BE",312,BE,99.68
3268,Lobsigen,312,BE,100.00
3270,Aarberg,301,BE,99.82
3270,Aarberg,312,BE,0.18
3271,"Radelfingen b. Aarberg",309,BE,100.00
3272,Epsach,735,BE,100.00
3272,Walperswil,754,BE,100.00
3273,Kappelen,301,BE,1.29
3273,Kappelen,305,BE,98.71
3274,"Bühl b. Aarberg",734,BE,100.00
3274,Hermrigen,737,BE,100.00
3274,Merzligen,741,BE,100.00
3280,Greng,2261,FR,97.18
3280,Greng,2275,FR,2.82
3280,Meyriez,2271,FR,100.00
3280,Murten,2250,FR,3.55
3280,Murten,2271,FR,0.18
3280,Murten,2275,FR,96.27
3282,"Bargen BE",302,BE,100.00
3283,Kallnach,302,BE,1.55
3283,Kallnach,304,BE,98.45
3283,"Niederried b. Kallnach",304,BE,100.00
3284,Fräschels,2258,FR,100.00
3285,Galmiz,2275,FR,100.00
3286,Muntelier,2274,FR,100.00
3292,"Busswil BE",306,BE,100.00
3293,Dotzigen,386,BE,100.00
3294,"Büren an der Aare",383,BE,99.50
3294,"Büren an der Aare",386,BE,0.50
3294,Meienried,389,BE,100.00
3295,"Rüti b. Büren",393,BE,100.00
3296,Arch,381,BE,100.00
3297,Leuzigen,388,BE,100.00
3298,"Oberwil b. Büren",391,BE,100.00
3302,Moosseedorf,544,BE,100.00
3303,Ballmoos,540,BE,100.00
3303,Jegenstorf,540,BE,100.00
3303,Münchringen,540,BE,100.00
3303,"Zuzwil BE",557,BE,100.00
3305,Iffwil,541,BE,100.00
3305,Scheunen,540,BE,100.00
3306,Etzelkofen,538,BE,100.00
3307,Brunnenthal,2457,SO,100.00
3308,Grafenried,538,BE,100.00
3309,Kernenried,411,BE,100.00
3309,Zauggenried,538,BE,100.00
3312,Fraubrunnen,538,BE,100.00
3313,"Büren zum Hof",538,BE,100.00
3314,Schalunen,533,BE,10.14
3314,Schalunen,538,BE,89.87
3315,Bätterkinden,533,BE,100.00
3315,Kräiligen,533,BE,100.00
3317,Limpach,538,BE,100.00
3317,Mülchi,538,BE,100.00
3322,Mattstetten,543,BE,100.00
3322,Urtenen-Schönbühl,543,BE,0.13
3322,Urtenen-Schönbühl,544,BE,5.10
3322,Urtenen-Schönbühl,551,BE,94.78
3323,"Bäriswil BE",403,BE,100.00
3324,Hindelbank,409,BE,99.29
3324,Hindelbank,415,BE,0.71
3324,Mötschwil,409,BE,100.00
3325,"Hettiswil b. Hindelbank",409,BE,7.27
3325,"Hettiswil b. Hindelbank",414,BE,92.73
3326,Krauchthal,352,BE,1.15
3326,Krauchthal,414,BE,98.85
3360,Herzogenbuchsee,979,BE,99.96
3360,Herzogenbuchsee,989,BE,0.04
3362,Niederönz,982,BE,100.00
3363,Oberönz,979,BE,100.00
3365,Grasswil,988,BE,99.82
3365,Grasswil,2511,SO,0.19
3365,Seeberg,988,BE,100.00
3366,Bettenhausen,973,BE,100.00
3366,Bollodingen,973,BE,100.00
3367,Ochlenberg,985,BE,100.00
3367,Thörigen,989,BE,100.00
3368,Bleienbach,324,BE,98.52
3368,Bleienbach,331,BE,1.48
3372,Wanzwil,977,BE,100.00
3373,Heimenhausen,977,BE,100.00
3373,"Röthenbach Herzogenbuchsee",977,BE,100.00
3374,Wangenried,992,BE,100.00
3375,Inkwil,980,BE,100.00
3376,Berken,972,BE,100.00
3376,Graben,976,BE,100.00
3377,"Walliswil b. Wangen",991,BE,100.00
3380,"Walliswil b. Niederbipp",990,BE,100.00
3380,"Wangen an der Aare",992,BE,94.54
3380,"Wangen an der Aare",995,BE,5.46
3400,Burgdorf,404,BE,95.25
3400,Burgdorf,412,BE,4.75
3412,Heimiswil,407,BE,100.00
3413,Kaltacker,404,BE,1.06
3413,Kaltacker,407,BE,95.04
3413,Kaltacker,951,BE,3.89
3414,Oberburg,404,BE,15.68
3414,Oberburg,418,BE,80.94
3414,Oberburg,955,BE,3.37
3415,"Hasle b. Burgdorf",406,BE,100.00
3415,Rüegsauschachen,407,BE,2.01
3415,Rüegsauschachen,955,BE,10.82
3415,Rüegsauschachen,956,BE,87.17
3415,"Schafhausen im Emmental",406,BE,99.65
3415,"Schafhausen im Emmental",626,BE,0.35
3416,"Affoltern im Emmental",407,BE,3.44
3416,"Affoltern im Emmental",951,BE,92.11
3416,"Affoltern im Emmental",956,BE,1.01
3416,"Affoltern im Emmental",957,BE,3.44
3417,Rüegsau,956,BE,100.00
3418,Rüegsbach,407,BE,11.36
3418,Rüegsbach,951,BE,0.34
3418,Rüegsbach,955,BE,1.38
3418,Rüegsbach,956,BE,86.92
3419,"Biembach im Emmental",406,BE,87.32
3419,"Biembach im Emmental",955,BE,12.68
3421,Lyssach,409,BE,1.17
3421,Lyssach,415,BE,89.22
3421,Lyssach,418,BE,9.61
3421,"Rüti b. Lyssach",422,BE,100.00
3422,Alchenflüh,415,BE,0.24
3422,Alchenflüh,420,BE,99.76
3422,"Kirchberg BE",405,BE,0.30
3422,"Kirchberg BE",412,BE,99.70
3422,Rüdtligen,420,BE,100.00
3423,Ersigen,405,BE,100.00
3424,Niederösch,405,BE,100.00
3424,Oberösch,405,BE,100.00
3425,Koppigen,405,BE,0.08
3425,Koppigen,413,BE,99.92
3425,Willadingen,423,BE,100.00
3426,Aefligen,401,BE,100.00
3427,Utzenstorf,552,BE,99.59
3427,Utzenstorf,554,BE,0.41
3428,"Wiler b. Utzenstorf",554,BE,100.00
3429,Hellsau,408,BE,100.00
3429,Höchstetten,410,BE,100.00
3432,Lützelflüh-Goldbach,406,BE,28.57
3432,Lützelflüh-Goldbach,905,BE,0.17
3432,Lützelflüh-Goldbach,955,BE,71.26
3433,"Schwanden im Emmental",406,BE,5.26
3433,"Schwanden im Emmental",905,BE,82.46
3433,"Schwanden im Emmental",955,BE,12.28
3434,Landiswil,613,BE,99.36
3434,Landiswil,903,BE,0.64
3434,Obergoldbach,613,BE,89.06
3434,Obergoldbach,955,BE,10.94
3435,Ramsei,955,BE,100.00
3436,Zollbrück,903,BE,65.73
3436,Zollbrück,905,BE,34.27
3437,Rüderswil,905,BE,100.00
3438,Lauperswil,903,BE,88.54
3438,Lauperswil,905,BE,11.46
3439,Ranflüh,905,BE,48.33
3439,Ranflüh,955,BE,51.67
3452,Grünenmatt,955,BE,100.00
3453,Heimisbach,905,BE,0.97
3453,Heimisbach,955,BE,0.49
3453,Heimisbach,958,BE,98.54
3454,Sumiswald,955,BE,3.82
3454,Sumiswald,956,BE,3.31
3454,Sumiswald,957,BE,92.87
3455,Grünen,957,BE,100.00
3456,Trachselwald,955,BE,23.08
3456,Trachselwald,958,BE,76.92
3457,"Wasen im Emmental",957,BE,99.88
3457,"Wasen im Emmental",960,BE,0.12
3462,"Weier im Emmental",951,BE,64.87
3462,"Weier im Emmental",957,BE,35.13
3463,"Häusernmoos im Emmental",951,BE,55.91
3463,"Häusernmoos im Emmental",952,BE,37.99
3463,"Häusernmoos im Emmental",959,BE,6.09
3464,Schmidigen-Mühleweg,424,BE,31.82
3464,Schmidigen-Mühleweg,951,BE,0.83
3464,Schmidigen-Mühleweg,952,BE,25.62
3464,Schmidigen-Mühleweg,959,BE,41.74
3465,Dürrenroth,952,BE,100.00
3472,Rumendingen,405,BE,7.08
3472,Rumendingen,421,BE,92.92
3472,Wynigen,404,BE,0.82
3472,Wynigen,407,BE,1.07
3472,Wynigen,424,BE,98.12
3473,Alchenstorf,402,BE,100.00
3474,Rüedisbach,424,BE,97.85
3474,Rüedisbach,988,BE,2.15
3475,Hermiswil,988,BE,100.00
3475,Riedtwil,988,BE,100.00
3476,Oschwand,985,BE,70.30
3476,Oschwand,988,BE,27.66
3476,Oschwand,989,BE,2.04
3503,Gysenstein,612,BE,100.00
3504,Niederhünigen,617,BE,100.00
3504,Oberhünigen,629,BE,100.00
3506,Grosshöchstetten,608,BE,95.12
3506,Grosshöchstetten,615,BE,0.27
3506,Grosshöchstetten,620,BE,4.35
3506,Grosshöchstetten,628,BE,0.27
3507,Biglen,602,BE,3.30
3507,Biglen,603,BE,96.70
3508,"Arni BE",602,BE,94.38
3508,"Arni BE",613,BE,0.91
3508,"Arni BE",620,BE,4.71
3510,Freimettigen,607,BE,100.00
3510,Häutligen,609,BE,90.35
3510,Häutligen,632,BE,9.65
3510,Konolfingen,612,BE,100.00
3512,Walkringen,626,BE,100.00
3513,Bigenthal,359,BE,0.71
3513,Bigenthal,406,BE,0.71
3513,Bigenthal,626,BE,98.59
3531,Oberthal,605,BE,1.09
3531,Oberthal,620,BE,97.64
3531,Oberthal,628,BE,1.27
3532,Mirchel,615,BE,99.46
3532,Mirchel,629,BE,0.54
3532,Zäziwil,628,BE,99.68
3532,Zäziwil,629,BE,0.32
3533,Bowil,605,BE,97.10
3533,Bowil,628,BE,0.22
3533,Bowil,629,BE,0.67
3533,Bowil,904,BE,2.01
3534,Signau,605,BE,9.03
3534,Signau,907,BE,90.97
3535,Schüpbach,902,BE,1.81
